,code,name,pre_close,value,volunit,decimal_point,type,kind,market,type2,py
13157,185712,22国君G4,100.0,,10.0,4.0,证券,债券,1,6,2GJG
13158,185713,22武生01,100.05000305175781,,10.0,4.0,证券,债券,1,6,2WS0
13159,185714,22中化Y1,100.51300048828125,,10.0,4.0,证券,债券,1,6,2ZHY
13160,185715,22南控01,100.94999694824219,,10.0,4.0,证券,债券,1,6,2NK0
13161,185716,22吴城G2,100.12699890136719,,10.0,4.0,证券,债券,1,6,2WCG
13162,185717,22漳九Y1,101.80000305175781,,10.0,4.0,证券,债券,1,6,2ZJY
13163,185719,22财达C1,100.0,,10.0,4.0,证券,债券,1,6,2CDC
13164,185720,22建邺G1,99.41200256347656,,10.0,4.0,证券,债券,1,6,2JYG
13165,185721,22网租02,99.94999694824219,,10.0,4.0,证券,债券,1,6,2WZ0
13166,185722,22锡创K1,100.0,,10.0,4.0,证券,债券,1,6,2XCK
13167,185723,22巨化01,100.80000305175781,,10.0,4.0,证券,债券,1,6,2JH0
13168,185724,22中泰S1,100.0,,10.0,4.0,证券,债券,1,6,2ZTS
13169,185725,22中泰03,101.04900360107422,,10.0,4.0,证券,债券,1,6,2ZT0
13170,185726,22亦庄01,100.0,,10.0,4.0,证券,债券,1,6,2YZ0
13171,185727,22银河G1,99.81999969482422,,10.0,4.0,证券,债券,1,6,2YHG
13172,185728,22中航Y1,100.0,,10.0,4.0,证券,债券,1,6,2ZHY
13173,185729,22舟交01,100.0,,10.0,4.0,证券,债券,1,6,2ZJ0
13174,185730,22中航Y2,100.0,,10.0,4.0,证券,债券,1,6,2ZHY
13175,185731,22铁建Y1,100.0,,10.0,4.0,证券,债券,1,6,2TJY
13176,185732,22铁建Y2,98.33999633789062,,10.0,4.0,证券,债券,1,6,2TJY
13177,185733,22芜湖02,100.0,,10.0,4.0,证券,债券,1,6,2WH0
13178,185734,22铁投Y2,100.0,,10.0,4.0,证券,债券,1,6,2TTY
13179,185735,22丰港01,100.0,,10.0,4.0,证券,债券,1,6,2FG0
13180,185736,22锡产Y3,100.0,,10.0,4.0,证券,债券,1,6,2XCY
13181,185737,22资控01,100.0,,10.0,4.0,证券,债券,1,6,2ZK0
13182,185738,22北辰G1,100.0,,10.0,4.0,证券,债券,1,6,2BCG
13183,185739,22招证Y3,98.97000122070312,,10.0,4.0,证券,债券,1,6,2ZZY
13184,185740,G22HXY1,100.0,,10.0,4.0,证券,债券,1,6,G
13185,185741,22国联03,101.15299987792969,,10.0,4.0,证券,债券,1,6,2GL0
13186,185742,22华创C1,100.0,,10.0,4.0,证券,债券,1,6,2HCC
13187,185743,22乌江01,100.0,,10.0,4.0,证券,债券,1,6,2WJ0
13188,185744,22蓉高03,101.98600006103516,,10.0,4.0,证券,债券,1,6,2RG0
13189,185745,22华电Y2,100.0,,10.0,4.0,证券,债券,1,6,2HDY
13190,185746,22华电Y3,100.66999816894531,,10.0,4.0,证券,债券,1,6,2HDY
13191,185747,22建租03,100.0,,10.0,4.0,证券,债券,1,6,2JZ0
13192,185749,22鄂担Y1,100.0,,10.0,4.0,证券,债券,1,6,2EDY
13193,185750,22厦贸02,100.0,,10.0,4.0,证券,债券,1,6,2SM0
13194,185751,22津投07,100.0,,10.0,4.0,证券,债券,1,6,2JT0
13195,185752,22隧道01,98.96499633789062,,10.0,4.0,证券,债券,1,6,2SD0
13196,185753,22恒信K1,100.0,,10.0,4.0,证券,债券,1,6,2HXK
13197,185754,22中原S1,100.0,,10.0,4.0,证券,债券,1,6,2ZYS
13198,185755,GC晶电01,100.0,,10.0,4.0,证券,债券,1,6,GJD0
13199,185756,22濮阳01,100.0,,10.0,4.0,证券,债券,1,6,2PY0
13200,185757,22平证C1,100.0,,10.0,4.0,证券,债券,1,6,2PZC
13201,185758,22兴投05,100.0,,10.0,4.0,证券,债券,1,6,2XT0
13202,185759,22国机04,99.4000015258789,,10.0,4.0,证券,债券,1,6,2GJ0
13203,185760,22国机05,100.0,,10.0,4.0,证券,债券,1,6,2GJ0
13204,185761,22株国03,100.0,,10.0,4.0,证券,债券,1,6,2ZG0
13205,185762,22上证S1,100.0,,10.0,4.0,证券,债券,1,6,2SZS
13206,185763,22中铁04,98.00499725341797,,10.0,4.0,证券,债券,1,6,2ZT0
13207,185764,22远发02,100.0,,10.0,4.0,证券,债券,1,6,2YF0
13208,185765,22平证C2,100.0,,10.0,4.0,证券,债券,1,6,2PZC
13209,185767,22安信S1,100.00900268554688,,10.0,4.0,证券,债券,1,6,2AXS
13210,185768,22华安G1,99.3489990234375,,10.0,4.0,证券,债券,1,6,2HAG
13211,185769,22首股02,100.0,,10.0,4.0,证券,债券,1,6,2SG0
13212,185770,22铁投Y4,97.43000030517578,,10.0,4.0,证券,债券,1,6,2TTY
13213,185771,22穗建01,100.6729965209961,,10.0,4.0,证券,债券,1,6,2SJ0
13214,185772,22穗建03,100.0,,10.0,4.0,证券,债券,1,6,2SJ0
13215,185773,22穗建04,98.56999969482422,,10.0,4.0,证券,债券,1,6,2SJ0
13216,185774,22穗建02,99.98500061035156,,10.0,4.0,证券,债券,1,6,2SJ0
13217,185775,22江海01,100.99400329589844,,10.0,4.0,证券,债券,1,6,2JH0
13218,185776,22安租11,100.0,,10.0,4.0,证券,债券,1,6,2AZ1
13219,185777,22安租12,100.0,,10.0,4.0,证券,债券,1,6,2AZ1
13220,185778,G22长电3,100.23500061035156,,10.0,4.0,证券,债券,1,6,GZD3
13221,185779,22信地01,100.0,,10.0,4.0,证券,债券,1,6,2XD0
13222,185780,22闽高01,100.13999938964844,,10.0,4.0,证券,债券,1,6,2MG0
13223,185781,22闽高02,99.44999694824219,,10.0,4.0,证券,债券,1,6,2MG0
13224,185782,22信地02,100.0,,10.0,4.0,证券,债券,1,6,2XD0
13225,185783,22陕煤Y3,100.8499984741211,,10.0,4.0,证券,债券,1,6,2SMY
13226,185784,22开源01,100.68800354003906,,10.0,4.0,证券,债券,1,6,2KY0
13227,185785,22苏城02,101.5199966430664,,10.0,4.0,证券,债券,1,6,2SC0
13228,185786,22美置01,100.0,,10.0,4.0,证券,债券,1,6,2MZ0
13229,185788,22津投09,100.0,,10.0,4.0,证券,债券,1,6,2JT0
13230,185789,22浙商G3,100.0,,10.0,4.0,证券,债券,1,6,2ZSG
13231,185790,GC永钢K1,100.0,,10.0,4.0,证券,债券,1,6,GYGK
13232,185791,22建发Y2,101.0,,10.0,4.0,证券,债券,1,6,2JFY
13233,185792,22京投02,98.447998046875,,10.0,4.0,证券,债券,1,6,2JT0
13234,185793,22交建Y3,97.75700378417969,,10.0,4.0,证券,债券,1,6,2JJY
13235,185795,22建投04,99.0719985961914,,10.0,4.0,证券,债券,1,6,2JT0
13236,185796,22东证S1,100.0,,10.0,4.0,证券,债券,1,6,2DZS
13237,185797,22沪国K2,98.93000030517578,,10.0,4.0,证券,债券,1,6,2HGK
13238,185798,22温岭01,100.37200164794922,,10.0,4.0,证券,债券,1,6,2WL0
13239,185799,22海晟G1,100.0,,10.0,4.0,证券,债券,1,6,2HCG
13240,185800,22兴投06,100.0,,10.0,4.0,证券,债券,1,6,2XT0
13241,185802,22住宅02,100.0,,10.0,4.0,证券,债券,1,6,2ZZ0
13242,185803,22城建01,100.0,,10.0,4.0,证券,债券,1,6,2CJ0
13243,185804,22国投K1,100.0,,10.0,4.0,证券,债券,1,6,2GTK
13244,185805,22国投K2,100.0,,10.0,4.0,证券,债券,1,6,2GTK
13245,185806,22紫金02,100.0,,10.0,4.0,证券,债券,1,6,2ZJ0
13246,185807,22CHNG1Y,100.0,,10.0,4.0,证券,债券,1,6,2
13247,185808,22CHNG2Y,100.51100158691406,,10.0,4.0,证券,债券,1,6,2
13248,185809,22网租03,100.0,,10.0,4.0,证券,债券,1,6,2WZ0
13249,185810,22龙湖03,88.0,,10.0,4.0,证券,债券,1,6,2LH0
13250,185811,G22宝钢1,100.37699890136719,,10.0,4.0,证券,债券,1,6,GBG1
13251,185813,22武生02,97.87200164794922,,10.0,4.0,证券,债券,1,6,2WS0
13252,185814,22国君G5,100.30999755859375,,10.0,4.0,证券,债券,1,6,2GJG
13253,185815,22国君G6,100.0,,10.0,4.0,证券,债券,1,6,2GJG
13254,185816,22苏垦01,99.5719985961914,,10.0,4.0,证券,债券,1,6,2SK0
13255,185817,22粤港K1,100.0,,10.0,4.0,证券,债券,1,6,2YGK
13256,185818,22滨江G1,100.0,,10.0,4.0,证券,债券,1,6,2BJG
13257,185819,22营财01,98.7300033569336,,10.0,4.0,证券,债券,1,6,2YC0
13258,185820,22浙商G4,99.82499694824219,,10.0,4.0,证券,债券,1,6,2ZSG
13259,185821,22光证G1,100.77300262451172,,10.0,4.0,证券,债券,1,6,2GZG
13260,185822,22中铁05,97.84400177001953,,10.0,4.0,证券,债券,1,6,2ZT0
13261,185823,22中铁06,100.0,,10.0,4.0,证券,债券,1,6,2ZT0
13262,185824,22辽港03,100.0,,10.0,4.0,证券,债券,1,6,2LG0
13263,185825,22苏新03,100.0,,10.0,4.0,证券,债券,1,6,2SX0
13264,185826,22保利03,100.03500366210938,,10.0,4.0,证券,债券,1,6,2BL0
13265,185827,22保利04,100.0,,10.0,4.0,证券,债券,1,6,2BL0
13266,185828,22兴泰01,100.0,,10.0,4.0,证券,债券,1,6,2XT0
13267,185829,22穗发01,100.0,,10.0,4.0,证券,债券,1,6,2SF0
13268,185830,22葛洲Y1,100.0,,10.0,4.0,证券,债券,1,6,2GZY
13269,185831,22招证Y4,98.69999694824219,,10.0,4.0,证券,债券,1,6,2ZZY
13270,185832,22信保Y1,100.0,,10.0,4.0,证券,债券,1,6,2XBY
13271,185833,22沪资01,98.23500061035156,,10.0,4.0,证券,债券,1,6,2HZ0
13272,185834,22华福C2,100.0,,10.0,4.0,证券,债券,1,6,2HFC
13273,185835,22产融02,109.2300033569336,,10.0,4.0,证券,债券,1,6,2CR0
13274,185836,22三投02,100.0,,10.0,4.0,证券,债券,1,6,2ST0
13275,185837,22五资02,100.0,,10.0,4.0,证券,债券,1,6,2WZ0
13276,185838,22贵安G2,100.0,,10.0,4.0,证券,债券,1,6,2GAG
13277,185839,22保置05,100.0,,10.0,4.0,证券,债券,1,6,2BZ0
13278,185840,22保置06,100.0,,10.0,4.0,证券,债券,1,6,2BZ0
13279,185841,22华鲁K1,99.80899810791016,,10.0,4.0,证券,债券,1,6,2HLK
13280,185842,22华远01,100.0,,10.0,4.0,证券,债券,1,6,2HY0
13281,185843,22抚州03,96.44499969482422,,10.0,4.0,证券,债券,1,6,2FZ0
13282,185844,22宏桥01,100.0,,10.0,4.0,证券,债券,1,6,2HQ0
13283,185845,22华资Y1,100.0,,10.0,4.0,证券,债券,1,6,2HZY
13284,185846,22华资Y2,100.0,,10.0,4.0,证券,债券,1,6,2HZY
13285,185847,22国联04,100.0,,10.0,4.0,证券,债券,1,6,2GL0
13286,185848,22皋通G2,100.0,,10.0,4.0,证券,债券,1,6,2GTG
13287,185849,22建材Y4,100.0,,10.0,4.0,证券,债券,1,6,2JCY
13288,185850,22首城01,100.0,,10.0,4.0,证券,债券,1,6,2SC0
13289,185851,22旭辉01,448.0,,10.0,4.0,证券,债券,1,6,2XH0
13290,185852,22兴城03,100.9260025024414,,10.0,4.0,证券,债券,1,6,2XC0
13291,185853,22津投10,100.0,,10.0,4.0,证券,债券,1,6,2JT1
13292,185854,22津投11,100.0,,10.0,4.0,证券,债券,1,6,2JT1
13293,185855,22晋陵01,98.95899963378906,,10.0,4.0,证券,债券,1,6,2JL0
13294,185856,22穗投01,98.80000305175781,,10.0,4.0,证券,债券,1,6,2ST0
13295,185857,22东兴G2,100.0,,10.0,4.0,证券,债券,1,6,2DXG
13296,185858,国新YK01,99.16200256347656,,10.0,4.0,证券,债券,1,6,GXY
13297,185859,国新YK02,100.0,,10.0,4.0,证券,债券,1,6,GXY
13298,185860,22晋建02,100.0,,10.0,4.0,证券,债券,1,6,2JJ0
13299,185863,22东海01,100.5719985961914,,10.0,4.0,证券,债券,1,6,2DH0
13300,185865,22鲁资04,100.0,,10.0,4.0,证券,债券,1,6,2LZ0
13301,185866,22建邺G2,98.41500091552734,,10.0,4.0,证券,债券,1,6,2JYG
13302,185867,22安租Y2,100.0,,10.0,4.0,证券,债券,1,6,2AZY
13303,185868,22铁工03,100.0,,10.0,4.0,证券,债券,1,6,2TG0
13304,185869,22铁工04,100.0,,10.0,4.0,证券,债券,1,6,2TG0
13305,185870,22东吴05,98.79900360107422,,10.0,4.0,证券,债券,1,6,2DW0
13306,185871,22张公G3,100.0,,10.0,4.0,证券,债券,1,6,2ZGG
13307,185872,22洪政02,100.0,,10.0,4.0,证券,债券,1,6,2HZ0
13308,185873,22洪政03,100.0,,10.0,4.0,证券,债券,1,6,2HZ0
13309,185874,22蓉轨Y1,100.0,,10.0,4.0,证券,债券,1,6,2RGY
13310,185875,22芯鑫01,100.0,,10.0,4.0,证券,债券,1,6,2XX0
13311,185877,22交通G2,97.30000305175781,,10.0,4.0,证券,债券,1,6,2JTG
13312,185878,22西基03,99.93900299072266,,10.0,4.0,证券,债券,1,6,2XJ0
13313,185879,22西基04,100.60900115966797,,10.0,4.0,证券,债券,1,6,2XJ0
13314,185880,22融和01,100.0,,10.0,4.0,证券,债券,1,6,2RH0
13315,185881,22融和02,100.0,,10.0,4.0,证券,债券,1,6,2RH0
13316,185882,22陕金K2,100.0,,10.0,4.0,证券,债券,1,6,2SJK
13317,185883,22智光G1,100.0,,10.0,4.0,证券,债券,1,6,2ZGG
13318,185884,22宁证S1,100.0,,10.0,4.0,证券,债券,1,6,2NZS
13319,185886,22四局Y1,98.0,,10.0,4.0,证券,债券,1,6,2SJY
13320,185887,22药投01,100.15399932861328,,10.0,4.0,证券,债券,1,6,2YT0
13321,185888,22光证G2,99.64700317382812,,10.0,4.0,证券,债券,1,6,2GZG
13322,185890,22网租04,99.78399658203125,,10.0,4.0,证券,债券,1,6,2WZ0
13323,185891,22安信C1,100.0,,10.0,4.0,证券,债券,1,6,2AXC
13324,185893,22东证S2,100.0,,10.0,4.0,证券,债券,1,6,2DZS
13325,185894,22安租13,100.0,,10.0,4.0,证券,债券,1,6,2AZ1
13326,185895,22新钢01,100.0,,10.0,4.0,证券,债券,1,6,2XG0
13327,185896,22娄城G1,100.0,,10.0,4.0,证券,债券,1,6,2LCG
13328,185897,22台州01,100.0,,10.0,4.0,证券,债券,1,6,2TZ0
13329,185898,G22疏浚1,100.69400024414062,,10.0,4.0,证券,债券,1,6,GSJ1
13330,185899,22远东七,100.0,,10.0,4.0,证券,债券,1,6,2YDQ
13331,185900,22国丰Y3,98.58000183105469,,10.0,4.0,证券,债券,1,6,2GFY
13332,185901,22国丰Y4,100.0,,10.0,4.0,证券,债券,1,6,2GFY
13333,185902,22HDGJY2,100.0,,10.0,4.0,证券,债券,1,6,2
13334,185903,22成交01,100.0,,10.0,4.0,证券,债券,1,6,2CJ0
13335,185904,22交建Y5,100.0,,10.0,4.0,证券,债券,1,6,2JJY
13336,185905,22国租01,99.91500091552734,,10.0,4.0,证券,债券,1,6,2GZ0
13337,185906,22国租02,99.65799713134766,,10.0,4.0,证券,债券,1,6,2GZ0
13338,185907,22国发02,98.05400085449219,,10.0,4.0,证券,债券,1,6,2GF0
13339,185908,22上金01,100.06999969482422,,10.0,4.0,证券,债券,1,6,2SJ0
13340,185909,22余投02,100.0,,10.0,4.0,证券,债券,1,6,2YT0
13341,185910,22首股03,100.0,,10.0,4.0,证券,债券,1,6,2SG0
13342,185911,22信投Y2,98.25,,10.0,4.0,证券,债券,1,6,2XTY
13343,185912,22蓉产K1,99.71199798583984,,10.0,4.0,证券,债券,1,6,2RCK
13344,185913,22保利05,99.30000305175781,,10.0,4.0,证券,债券,1,6,2BL0
13345,185914,22保利06,100.0,,10.0,4.0,证券,债券,1,6,2BL0
13346,185915,22恒信G2,100.0,,10.0,4.0,证券,债券,1,6,2HXG
13347,185916,22穗建05,100.4800033569336,,10.0,4.0,证券,债券,1,6,2SJ0
13348,185917,22穗建06,100.16799926757812,,10.0,4.0,证券,债券,1,6,2SJ0
13349,185918,22宁资04,98.83799743652344,,10.0,4.0,证券,债券,1,6,2NZ0
13350,185919,22漳九Y3,100.0,,10.0,4.0,证券,债券,1,6,2ZJY
13351,185920,22淮安03,100.0,,10.0,4.0,证券,债券,1,6,2HA0
13352,185921,22湘财01,100.0,,10.0,4.0,证券,债券,1,6,2XC0
13353,185922,22建租05,100.0,,10.0,4.0,证券,债券,1,6,2JZ0
13354,185923,22华港03,100.0,,10.0,4.0,证券,债券,1,6,2HG0
13355,185924,22武金Y2,100.0,,10.0,4.0,证券,债券,1,6,2WJY
13356,185926,22济建Y3,101.4020004272461,,10.0,4.0,证券,债券,1,6,2JJY
13357,185927,22翔业02,100.80799865722656,,10.0,4.0,证券,债券,1,6,2XY0
13358,185928,22龙湖04,100.0,,10.0,4.0,证券,债券,1,6,2LH0
13359,185929,22建发Y3,101.58000183105469,,10.0,4.0,证券,债券,1,6,2JFY
13360,185930,22漳九06,100.0,,10.0,4.0,证券,债券,1,6,2ZJ0
13361,185931,22葛洲Y2,100.0,,10.0,4.0,证券,债券,1,6,2GZY
13362,185932,22连城G1,100.0,,10.0,4.0,证券,债券,1,6,2LCG
13363,185934,22陕金03,100.0,,10.0,4.0,证券,债券,1,6,2SJ0
13364,185936,22安租15,100.0,,10.0,4.0,证券,债券,1,6,2AZ1
13365,185937,22南山02,99.62999725341797,,10.0,4.0,证券,债券,1,6,2NS0
13366,185939,22华电01,99.5770034790039,,10.0,4.0,证券,债券,1,6,2HD0
13367,185940,22华电02,98.98999786376953,,10.0,4.0,证券,债券,1,6,2HD0
13368,185942,22交通G4,100.0,,10.0,4.0,证券,债券,1,6,2JTG
13369,185943,22川投02,101.11699676513672,,10.0,4.0,证券,债券,1,6,2CT0
13370,185944,22兴投07,100.0,,10.0,4.0,证券,债券,1,6,2XT0
13371,185945,22津投12,100.0,,10.0,4.0,证券,债券,1,6,2JT1
13372,185946,22津投13,100.0,,10.0,4.0,证券,债券,1,6,2JT1
13373,185947,22特房02,100.0,,10.0,4.0,证券,债券,1,6,2TF0
13374,185948,22特房03,100.0,,10.0,4.0,证券,债券,1,6,2TF0
13375,185949,22路投01,99.77999877929688,,10.0,4.0,证券,债券,1,6,2LT0
13376,185950,22中豫03,100.0,,10.0,4.0,证券,债券,1,6,2ZY0
13377,185951,22栖建01,101.0,,10.0,4.0,证券,债券,1,6,2QJ0
13378,185952,22国管01,100.0,,10.0,4.0,证券,债券,1,6,2GG0
13379,185953,22临债01,100.0,,10.0,4.0,证券,债券,1,6,2LZ0
13380,185954,22豫投01,101.9209976196289,,10.0,4.0,证券,债券,1,6,2YT0
13381,185956,22青控Y4,100.0,,10.0,4.0,证券,债券,1,6,2QKY
13382,185957,GC天成07,100.0,,10.0,4.0,证券,债券,1,6,GTC0
13383,185958,22中公Y1,100.0,,10.0,4.0,证券,债券,1,6,2ZGY
13384,185959,22中公Y2,100.0,,10.0,4.0,证券,债券,1,6,2ZGY
13385,185960,22建控Y1,100.0,,10.0,4.0,证券,债券,1,6,2JKY
13386,185961,22滨建G2,100.0,,10.0,4.0,证券,债券,1,6,2BJG
13387,185962,22义创G1,100.0,,10.0,4.0,证券,债券,1,6,2YCG
13388,185963,22沪资02,99.12200164794922,,10.0,4.0,证券,债券,1,6,2HZ0
13389,185964,22玄武01,100.0,,10.0,4.0,证券,债券,1,6,2XW0
13390,185965,22穗建07,100.0,,10.0,4.0,证券,债券,1,6,2SJ0
13391,185967,22金茂03,100.0999984741211,,10.0,4.0,证券,债券,1,6,2JM0
13392,185968,22首城02,100.0,,10.0,4.0,证券,债券,1,6,2SC0
13393,185969,22粤港02,100.85299682617188,,10.0,4.0,证券,债券,1,6,2YG0
13394,185970,22临债02,100.0,,10.0,4.0,证券,债券,1,6,2LZ0
13395,185971,22恒信G3,100.0,,10.0,4.0,证券,债券,1,6,2HXG
13396,185972,22能租01,100.0,,10.0,4.0,证券,债券,1,6,2NZ0
13397,185973,22国君G7,101.0790023803711,,10.0,4.0,证券,债券,1,6,2GJG
13398,185974,22国君G8,100.0,,10.0,4.0,证券,债券,1,6,2GJG
13399,185975,22惠控01,100.0,,10.0,4.0,证券,债券,1,6,2HK0
13400,185976,22杭金03,100.68900299072266,,10.0,4.0,证券,债券,1,6,2HJ0
13401,185977,22鸿商01,100.0,,10.0,4.0,证券,债券,1,6,2HS0
13402,185978,22宏桥02,100.0,,10.0,4.0,证券,债券,1,6,2HQ0
13403,185979,22安建Y1,100.0,,10.0,4.0,证券,债券,1,6,2AJY
13404,185981,22鲁资06,100.94999694824219,,10.0,4.0,证券,债券,1,6,2LZ0
13405,185982,22安租Y3,100.0,,10.0,4.0,证券,债券,1,6,2AZY
13406,185983,22大宁01,100.25800323486328,,10.0,4.0,证券,债券,1,6,2DN0
13407,185984,22东兴G3,100.0,,10.0,4.0,证券,债券,1,6,2DXG
13408,185985,22中交Y1,100.0,,10.0,4.0,证券,债券,1,6,2ZJY
13409,185986,22建银03,99.58300018310547,,10.0,4.0,证券,债券,1,6,2JY0
13410,185988,22海控Y1,100.0,,10.0,4.0,证券,债券,1,6,2HKY
13411,185989,22中科02,100.0,,10.0,4.0,证券,债券,1,6,2ZK0
13412,185990,22城建02,100.0,,10.0,4.0,证券,债券,1,6,2CJ0
13413,185991,22新汶Y1,100.0,,10.0,4.0,证券,债券,1,6,2XWY
13414,185992,22同安01,97.18599700927734,,10.0,4.0,证券,债券,1,6,2TA0
13415,185993,22阳安02,100.0,,10.0,4.0,证券,债券,1,6,2YA0
13416,185994,22航租03,100.51000213623047,,10.0,4.0,证券,债券,1,6,2HZ0
13417,185995,22国科K2,101.06999969482422,,10.0,4.0,证券,债券,1,6,2GKK
13418,185997,22苏新05,97.59100341796875,,10.0,4.0,证券,债券,1,6,2SX0
13419,185998,22中航Y3,100.0,,10.0,4.0,证券,债券,1,6,2ZHY
13420,185999,22中航Y4,98.0,,10.0,4.0,证券,债券,1,6,2ZHY
13421,186000,21浙江21,100.0,,10.0,4.0,证券,债券,1,6,2ZJ2
13422,186001,21浙江22,102.11000061035156,,10.0,4.0,证券,债券,1,6,2ZJ2
13423,186002,21浙江23,100.0,,10.0,4.0,证券,债券,1,6,2ZJ2
13424,186003,21浙江24,100.0,,10.0,4.0,证券,债券,1,6,2ZJ2
13425,186004,21浙江25,100.0,,10.0,4.0,证券,债券,1,6,2ZJ2
13426,186005,21浙江26,100.0,,10.0,4.0,证券,债券,1,6,2ZJ2
13427,186006,21浙江27,100.0,,10.0,4.0,证券,债券,1,6,2ZJ2
13428,186007,21北京19,100.0,,10.0,4.0,证券,债券,1,6,2BJ1
13429,186008,21北京20,100.0,,10.0,4.0,证券,债券,1,6,2BJ2
13430,186009,21云南17,100.0,,10.0,4.0,证券,债券,1,6,2YN1
13431,186010,21云南18,100.0,,10.0,4.0,证券,债券,1,6,2YN1
13432,186011,21湖南11,100.0,,10.0,4.0,证券,债券,1,6,2HN1
13433,186012,21湖南12,100.0,,10.0,4.0,证券,债券,1,6,2HN1
13434,186013,21湖南13,100.0,,10.0,4.0,证券,债券,1,6,2HN1
13435,186014,21湖南14,100.0,,10.0,4.0,证券,债券,1,6,2HN1
13436,186015,21湖南15,100.0,,10.0,4.0,证券,债券,1,6,2HN1
13437,186016,21湖南16,100.0,,10.0,4.0,证券,债券,1,6,2HN1
13438,186017,21湖南17,100.0,,10.0,4.0,证券,债券,1,6,2HN1
13439,186018,21湖南18,100.0,,10.0,4.0,证券,债券,1,6,2HN1
13440,186019,21湖南19,100.0,,10.0,4.0,证券,债券,1,6,2HN1
13441,186020,21湖南20,100.0,,10.0,4.0,证券,债券,1,6,2HN2
13442,186021,21湖南21,100.0,,10.0,4.0,证券,债券,1,6,2HN2
13443,186022,21湖南22,100.0,,10.0,4.0,证券,债券,1,6,2HN2
13444,186023,21湖南23,100.0,,10.0,4.0,证券,债券,1,6,2HN2
13445,186024,21山西16,100.8499984741211,,10.0,4.0,证券,债券,1,6,2SX1
13446,186025,21山西17,100.0,,10.0,4.0,证券,债券,1,6,2SX1
13447,186026,21山西18,100.0,,10.0,4.0,证券,债券,1,6,2SX1
13448,186027,21山西19,100.0,,10.0,4.0,证券,债券,1,6,2SX1
13449,186028,21山西20,100.0,,10.0,4.0,证券,债券,1,6,2SX2
13450,186029,21山西21,100.0,,10.0,4.0,证券,债券,1,6,2SX2
13451,186030,21山西22,100.0,,10.0,4.0,证券,债券,1,6,2SX2
13452,186031,21辽宁16,100.0,,10.0,4.0,证券,债券,1,6,2LN1
13453,186032,21辽宁17,100.0,,10.0,4.0,证券,债券,1,6,2LN1
13454,186033,21辽宁18,100.0,,10.0,4.0,证券,债券,1,6,2LN1
13455,186034,21辽宁19,100.0,,10.0,4.0,证券,债券,1,6,2LN1
13456,186035,21陕西07,100.0,,10.0,4.0,证券,债券,1,6,2SX0
13457,186036,21陕西08,101.16999816894531,,10.0,4.0,证券,债券,1,6,2SX0
13458,186037,21陕西09,100.0,,10.0,4.0,证券,债券,1,6,2SX0
13459,186038,21陕西10,100.0,,10.0,4.0,证券,债券,1,6,2SX1
13460,186039,21陕西11,100.0,,10.0,4.0,证券,债券,1,6,2SX1
13461,186040,21陕西12,100.0,,10.0,4.0,证券,债券,1,6,2SX1
13462,186041,21陕西13,100.0,,10.0,4.0,证券,债券,1,6,2SX1
13463,186042,21陕西14,100.0,,10.0,4.0,证券,债券,1,6,2SX1
13464,186043,21陕西15,100.0,,10.0,4.0,证券,债券,1,6,2SX1
13465,186044,21陕西16,100.0,,10.0,4.0,证券,债券,1,6,2SX1
13466,186045,21陕西17,100.0,,10.0,4.0,证券,债券,1,6,2SX1
13467,186046,21陕西18,100.0,,10.0,4.0,证券,债券,1,6,2SX1
13468,186047,21陕西19,100.0,,10.0,4.0,证券,债券,1,6,2SX1
13469,186048,21陕西20,100.0,,10.0,4.0,证券,债券,1,6,2SX2
13470,186049,21陕西21,100.0,,10.0,4.0,证券,债券,1,6,2SX2
13471,186050,21陕西22,100.0,,10.0,4.0,证券,债券,1,6,2SX2
13472,186051,21陕西23,100.0,,10.0,4.0,证券,债券,1,6,2SX2
13473,186052,21陕西24,100.0,,10.0,4.0,证券,债券,1,6,2SX2
13474,186053,21陕西25,100.0,,10.0,4.0,证券,债券,1,6,2SX2
13475,186054,21陕西26,100.0,,10.0,4.0,证券,债券,1,6,2SX2
13476,186055,21陕西27,100.0,,10.0,4.0,证券,债券,1,6,2SX2
13477,186056,21陕西28,100.0,,10.0,4.0,证券,债券,1,6,2SX2
13478,186057,21陕西29,100.0,,10.0,4.0,证券,债券,1,6,2SX2
13479,186058,21河南33,100.0,,10.0,4.0,证券,债券,1,6,2HN3
13480,186059,21河南34,100.0,,10.0,4.0,证券,债券,1,6,2HN3
13481,186060,21河南35,100.0,,10.0,4.0,证券,债券,1,6,2HN3
13482,186061,21河南36,100.0,,10.0,4.0,证券,债券,1,6,2HN3
13483,186062,21河南37,100.0,,10.0,4.0,证券,债券,1,6,2HN3
13484,186063,21河南38,100.0,,10.0,4.0,证券,债券,1,6,2HN3
13485,186064,21河南39,100.0,,10.0,4.0,证券,债券,1,6,2HN3
13486,186065,21河南40,100.0,,10.0,4.0,证券,债券,1,6,2HN4
13487,186066,21河南41,100.0,,10.0,4.0,证券,债券,1,6,2HN4
13488,186067,21河南42,100.0,,10.0,4.0,证券,债券,1,6,2HN4
13489,186068,21厦门15,102.92400360107422,,10.0,4.0,证券,债券,1,6,2XM1
13490,186069,21厦门16,100.0,,10.0,4.0,证券,债券,1,6,2XM1
13491,186070,21厦门17,100.0,,10.0,4.0,证券,债券,1,6,2XM1
13492,186071,21厦门18,100.0,,10.0,4.0,证券,债券,1,6,2XM1
