,code,name,pre_close,volunit,decimal_point,value,type,kind,market,type2,py
13924,300131,英唐智控,5.400000095367432,100.0,2.0,,证券,创业板,0,3,YTZK
13925,300132,青松股份,7.75,100.0,2.0,,证券,创业板,0,3,QSGF
13926,300133,华策影视,5.190000057220459,100.0,2.0,,证券,创业板,0,3,HCYS
13927,300134,大富科技,552.0249996185303,100.0,2.0,,证券,创业板,0,3,DFKJ
13928,300135,宝利国际,5890.0025000572205,100.0,2.0,,证券,创业板,0,3,BLGJ
13929,300136,信维通信,18.06999969482422,100.0,2.0,,证券,创业板,0,3,XWTX
13930,300137,先河环保,6.119999885559082,100.0,2.0,,证券,创业板,0,3,XHHB
13931,300138,晨光生物,18.639999389648438,100.0,2.0,,证券,创业板,0,3,CGSW
13932,300139,晓程科技,136.05000019073486,100.0,2.0,,证券,创业板,0,3,XCKJ
13933,300140,中环装备,7.679999828338623,100.0,2.0,,证券,创业板,0,3,ZHZB
13934,300141,和顺电气,408.01749992370605,100.0,2.0,,证券,创业板,0,3,HSDQ
13935,300142,沃森生物,152.02999877929688,100.0,2.0,,证券,创业板,0,3,WSSW
13936,300143,盈康生命,920.017499923706,100.0,2.0,,证券,创业板,0,3,YKSM
13937,300144,宋城演艺,1704.0150003433228,100.0,2.0,,证券,创业板,0,3,SCYY
13938,300145,中金环境,2754.008125066757,100.0,2.0,,证券,创业板,0,3,ZJHJ
13939,300146,汤臣倍健,22.649999618530273,100.0,2.0,,证券,创业板,0,3,TCBJ
13940,300147,香雪制药,5.820000171661377,100.0,2.0,,证券,创业板,0,3,XXZY
13941,300148,天舟文化,6466.001874923706,100.0,2.0,,证券,创业板,0,3,TZWH
13942,300149,睿智医药,760.0325002670288,100.0,2.0,,证券,创业板,0,3,RZYY
13943,300150,世纪瑞尔,8194.030000209808,100.0,2.0,,证券,创业板,0,3,SJRE
13944,300151,昌红科技,22.190000534057617,100.0,2.0,,证券,创业板,0,3,CHKJ
13945,300152,新动力,5698.009375095367,100.0,2.0,,证券,创业板,0,3,XDL
13946,300153,科泰电源,7.820000171661377,100.0,2.0,,证券,创业板,0,3,KTDY
13947,300154,瑞凌股份,6.420000076293945,100.0,2.0,,证券,创业板,0,3,RLGF
13948,300155,安居宝,5.159999847412109,100.0,2.0,,证券,创业板,0,3,AJB
13949,300157,恒泰艾普,6978.006875038147,100.0,2.0,,证券,创业板,0,3,HTAP
13950,300158,振东制药,6.800000190734863,100.0,2.0,,证券,创业板,0,3,ZDZY
13951,300159,ST新研,4994.00125002861,100.0,2.0,,证券,创业板,0,3,SXY
13952,300160,秀强股份,7.179999828338623,100.0,2.0,,证券,创业板,0,3,XQGF
13953,300161,华中数控,28.559999465942383,100.0,2.0,,证券,创业板,0,3,HZSK
13954,300162,雷曼光电,7.139999866485596,100.0,2.0,,证券,创业板,0,3,LMGD
13955,300163,先锋新材,5826.008125066757,100.0,2.0,,证券,创业板,0,3,XFXC
13956,300164,通源石油,4.320000171661377,100.0,2.0,,证券,创业板,0,3,TYSY
13957,300165,天瑞仪器,5.139999866485596,100.0,2.0,,证券,创业板,0,3,TRYQ
13958,300166,东方国信,360.04500007629395,100.0,2.0,,证券,创业板,0,3,DFGX
13959,300167,迪威迅,5.5,100.0,2.0,,证券,创业板,0,3,DWX
13960,300168,万达信息,488.0050001144409,100.0,2.0,,证券,创业板,0,3,WDXX
13961,300169,天晟新材,4.940000057220459,100.0,2.0,,证券,创业板,0,3,TCXC
13962,300170,汉得信息,632.0124998092651,100.0,2.0,,证券,创业板,0,3,HDXX
13963,300171,东富龙,28.010000228881836,100.0,2.0,,证券,创业板,0,3,DFL
13964,300172,中电环保,4.78000020980835,100.0,2.0,,证券,创业板,0,3,ZDHB
13965,300173,福能东方,4.880000114440918,100.0,2.0,,证券,创业板,0,3,FNDF
13966,300174,元力股份,21.899999618530273,100.0,2.0,,证券,创业板,0,3,YLGF
13967,300175,朗源股份,7874.008125066757,100.0,2.0,,证券,创业板,0,3,LYGF
13968,300176,派生科技,6.610000133514404,100.0,2.0,,证券,创业板,0,3,PSKJ
13969,300177,中海达,6.800000190734863,100.0,2.0,,证券,创业板,0,3,ZHD
13970,300179,四方达,1464.022500038147,100.0,2.0,,证券,创业板,0,3,SFD
13971,300180,华峰超纤,4.190000057220459,100.0,2.0,,证券,创业板,0,3,HFCX
13972,300181,佐力药业,904.0299997329712,100.0,2.0,,证券,创业板,0,3,ZLYY
13973,300182,捷成股份,5.230000019073486,100.0,2.0,,证券,创业板,0,3,JCGF
13974,300183,东软载波,1928.039999961853,100.0,2.0,,证券,创业板,0,3,DRZB
13975,300184,力源信息,4.769999980926514,100.0,2.0,,证券,创业板,0,3,LYXX
13976,300185,通裕重工,2242.0031249523163,100.0,2.0,,证券,创业板,0,3,TYZG
13977,300187,永清环保,6.28000020980835,100.0,2.0,,证券,创业板,0,3,YQHB
13978,300188,美亚柏科,1816.0074996948242,100.0,2.0,,证券,创业板,0,3,MYBK
13979,300189,神农科技,4.21999979019165,100.0,2.0,,证券,创业板,0,3,SNKJ
13980,300190,维尔利,4.380000114440918,100.0,2.0,,证券,创业板,0,3,WEL
13981,300191,潜能恒信,19.559999465942383,100.0,2.0,,证券,创业板,0,3,QNHX
13982,300192,科德教育,7.849999904632568,100.0,2.0,,证券,创业板,0,3,KDJY
13983,300193,佳士科技,88.02750015258789,100.0,2.0,,证券,创业板,0,3,JSKJ
13984,300194,福安药业,7682.005000114441,100.0,2.0,,证券,创业板,0,3,FAYY
13985,300195,长荣股份,5.940000057220459,100.0,2.0,,证券,创业板,0,3,ZRGF
13986,300196,长海股份,1848.0524997711182,100.0,2.0,,证券,创业板,0,3,ZHGF
13987,300197,节能铁汉,1346.001874923706,100.0,2.0,,证券,创业板,0,3,JNTH
13988,300198,纳川股份,3970.0112500190735,100.0,2.0,,证券,创业板,0,3,NCGF
13989,300199,翰宇药业,1352.0600004196167,100.0,2.0,,证券,创业板,0,3,HYYY
13990,300200,高盟新材,7.980000019073486,100.0,2.0,,证券,创业板,0,3,GMXC
13991,300201,*ST海伦,4546.000624895096,100.0,2.0,,证券,创业板,0,3,*HL
13992,300203,聚光科技,68.06000137329102,100.0,2.0,,证券,创业板,0,3,JGKJ
13993,300204,舒泰神,1080.0124998092651,100.0,2.0,,证券,创业板,0,3,STS
13994,300205,天喻信息,1272.0524997711182,100.0,2.0,,证券,创业板,0,3,TYXX
13995,300206,理邦仪器,1096.039999961853,100.0,2.0,,证券,创业板,0,3,LBYQ
13996,300207,欣旺达,23.329999923706055,100.0,2.0,,证券,创业板,0,3,XWD
13997,300208,青岛中程,744.0050001144409,100.0,2.0,,证券,创业板,0,3,QDZC
13998,300209,有棵树,5.880000114440918,100.0,2.0,,证券,创业板,0,3,YKS
13999,300210,森远股份,5122.0,100.0,2.0,,证券,创业板,0,3,SYGF
14000,300211,亿通科技,200.0600004196167,100.0,2.0,,证券,创业板,0,3,YTKJ
14001,300212,易华录,27.200000762939453,100.0,2.0,,证券,创业板,0,3,YHL
14002,300213,佳讯飞鸿,6.360000133514404,100.0,2.0,,证券,创业板,0,3,JXFH
14003,300214,日科化学,7.079999923706055,100.0,2.0,,证券,创业板,0,3,RKHX
14004,300215,电科院,5.849999904632568,100.0,2.0,,证券,创业板,0,3,DKY
14005,300217,东方电热,7.230000019073486,100.0,2.0,,证券,创业板,0,3,DFDR
14006,300218,安利股份,776.0100002288818,100.0,2.0,,证券,创业板,0,3,ALGF
14007,300219,鸿利智汇,7.599999904632568,100.0,2.0,,证券,创业板,0,3,HLZH
14008,300220,金运激光,1016.0424995422363,100.0,2.0,,证券,创业板,0,3,JYJG
14009,300221,银禧科技,5.579999923706055,100.0,2.0,,证券,创业板,0,3,YXKJ
14010,300222,科大智能,7.829999923706055,100.0,2.0,,证券,创业板,0,3,KDZN
14011,300223,北京君正,77.9000015258789,100.0,2.0,,证券,创业板,0,3,BJJZ
14012,300224,正海磁材,1512.0249996185303,100.0,2.0,,证券,创业板,0,3,ZHCC
14013,300225,金力泰,5.730000019073486,100.0,2.0,,证券,创业板,0,3,JLT
14014,300226,上海钢联,72.09000015258789,100.0,2.0,,证券,创业板,0,3,SHGL
14015,300227,光韵达,200.05000019073486,100.0,2.0,,证券,创业板,0,3,GYD
14016,300228,富瑞特装,5.559999942779541,100.0,2.0,,证券,创业板,0,3,FRTZ
14017,300229,拓尔思,20.0,100.0,2.0,,证券,创业板,0,3,TES
14018,300230,永利股份,4.159999847412109,100.0,2.0,,证券,创业板,0,3,YLGF
14019,300231,银信科技,200.02000045776367,100.0,2.0,,证券,创业板,0,3,YXKJ
14020,300232,洲明科技,6.039999961853027,100.0,2.0,,证券,创业板,0,3,ZMKJ
14021,300233,金城医药,23.579999923706055,100.0,2.0,,证券,创业板,0,3,JCYY
14022,300234,开尔新材,5.5,100.0,2.0,,证券,创业板,0,3,KEXC
14023,300235,方直科技,1272.0124998092651,100.0,2.0,,证券,创业板,0,3,FZKJ
14024,300236,上海新阳,40.09000015258789,100.0,2.0,,证券,创业板,0,3,SHXY
14025,300237,美晨生态,1346.001874923706,100.0,2.0,,证券,创业板,0,3,MCST
14026,300238,冠昊生物,680.0249996185303,100.0,2.0,,证券,创业板,0,3,GHSW
14027,300239,东宝生物,7.239999771118164,100.0,2.0,,证券,创业板,0,3,DBSW
14028,300240,飞力达,7.599999904632568,100.0,2.0,,证券,创业板,0,3,FLD
14029,300241,瑞丰光电,5.28000020980835,100.0,2.0,,证券,创业板,0,3,RFGD
14030,300242,佳云科技,7170.009999990463,100.0,2.0,,证券,创业板,0,3,JYKJ
14031,300243,瑞丰高材,200.0299997329712,100.0,2.0,,证券,创业板,0,3,RFGC
14032,300244,迪安诊断,26.639999389648438,100.0,2.0,,证券,创业板,0,3,DAZD
14033,300245,天玑科技,552.0249996185303,100.0,2.0,,证券,创业板,0,3,TJKJ
14034,300246,宝莱特,1848.0524997711182,100.0,2.0,,证券,创业板,0,3,BLT
14035,300247,融捷健康,7810.013750076294,100.0,2.0,,证券,创业板,0,3,RJJK
14036,300248,新开普,600.0474996566772,100.0,2.0,,证券,创业板,0,3,XKP
14037,300249,依米康,568.0325002670288,100.0,2.0,,证券,创业板,0,3,YMK
14038,300250,初灵信息,18.5,100.0,2.0,,证券,创业板,0,3,CLXX
14039,300251,光线传媒,8.029999732971191,100.0,2.0,,证券,创业板,0,3,GXCM
14040,300252,金信诺,24.017499923706055,100.0,2.0,,证券,创业板,0,3,JXN
14041,300253,卫宁健康,808.0150003433228,100.0,2.0,,证券,创业板,0,3,WNJK
14042,300254,仟源医药,7.010000228881836,100.0,2.0,,证券,创业板,0,3,QYYY
14043,300255,常山药业,5.579999923706055,100.0,2.0,,证券,创业板,0,3,CSYY
14044,300256,ST星星,4418.001874923706,100.0,2.0,,证券,创业板,0,3,SXX
14045,300257,开山股份,1992.039999961853,100.0,2.0,,证券,创业板,0,3,KSGF
14046,300258,精锻科技,1224.0500001907349,100.0,2.0,,证券,创业板,0,3,JDKJ
14047,300259,新天科技,6594.010624885559,100.0,2.0,,证券,创业板,0,3,XTKJ
14048,300260,新莱应材,68.19999694824219,100.0,2.0,,证券,创业板,0,3,XLYC
14049,300261,雅本化学,920.0275001525879,100.0,2.0,,证券,创业板,0,3,YBHX
14050,300262,巴安水务,3394.001874923706,100.0,2.0,,证券,创业板,0,3,BASW
14051,300263,隆华科技,120.04249954223633,100.0,2.0,,证券,创业板,0,3,LHKJ
14052,300264,佳创视讯,6.800000190734863,100.0,2.0,,证券,创业板,0,3,JCSX
14053,300265,通光线缆,328.0299997329712,100.0,2.0,,证券,创业板,0,3,TGXL
14054,300266,兴源环境,6914.0025000572205,100.0,2.0,,证券,创业板,0,3,XYHJ
14055,300267,尔康制药,6146.009999990463,100.0,2.0,,证券,创业板,0,3,EKZY
14056,300268,佳沃食品,19.280000686645508,100.0,2.0,,证券,创业板,0,3,JWSP
14057,300269,联建光电,4.179999828338623,100.0,2.0,,证券,创业板,0,3,LJGD
14058,300270,中威电子,6.769999980926514,100.0,2.0,,证券,创业板,0,3,ZWDZ
14059,300271,华宇软件,152.00749969482422,100.0,2.0,,证券,创业板,0,3,HYRJ
14060,300272,开能健康,5.809999942779541,100.0,2.0,,证券,创业板,0,3,KNJK
14061,300273,*ST和佳,1538.005000114441,100.0,2.0,,证券,创业板,0,3,*HJ
14062,300274,阳光电源,121.38999938964844,100.0,2.0,,证券,创业板,0,3,YGDY
14063,300275,梅安森,16.15999984741211,100.0,2.0,,证券,创业板,0,3,MAS
14064,300276,三丰智能,7554.006249904633,100.0,2.0,,证券,创业板,0,3,SFZN
14065,300277,海联讯,56.03250026702881,100.0,2.0,,证券,创业板,0,3,HLX
14066,300278,华昌达,4.710000038146973,100.0,2.0,,证券,创业板,0,3,HCD
14067,300279,和晶科技,5.449999809265137,100.0,2.0,,证券,创业板,0,3,HJKJ
14068,300280,紫天科技,17.93000030517578,100.0,2.0,,证券,创业板,0,3,ZTKJ
14069,300281,金明精机,5.449999809265137,100.0,2.0,,证券,创业板,0,3,JMJJ
14070,300282,ST三盛,5.039999961853027,100.0,2.0,,证券,创业板,0,3,SSS
14071,300283,温州宏丰,5.619999885559082,100.0,2.0,,证券,创业板,0,3,WZHF
14072,300284,苏交科,5.929999828338623,100.0,2.0,,证券,创业板,0,3,SJK
14073,300285,国瓷材料,32.22999954223633,100.0,2.0,,证券,创业板,0,3,GCCL
14074,300286,安科瑞,236.0099983215332,100.0,2.0,,证券,创业板,0,3,AKR
14075,300287,飞利信,4.119999885559082,100.0,2.0,,证券,创业板,0,3,FLX
14076,300288,朗玛信息,968.039999961853,100.0,2.0,,证券,创业板,0,3,LMXX
14077,300289,利德曼,6.03000020980835,100.0,2.0,,证券,创业板,0,3,LDM
14078,300290,荣科科技,5.139999866485596,100.0,2.0,,证券,创业板,0,3,RKKJ
14079,300291,百纳千成,4.809999942779541,100.0,2.0,,证券,创业板,0,3,BNQC
14080,300292,吴通控股,5506.006249904633,100.0,2.0,,证券,创业板,0,3,WTKG
14081,300293,蓝英装备,792.0574998855591,100.0,2.0,,证券,创业板,0,3,LYZB
14082,300294,博雅生物,92.15999984741211,100.0,2.0,,证券,创业板,0,3,BYSW
14083,300295,三六五网,472.04749965667725,100.0,2.0,,证券,创业板,0,3,SLWW
14084,300296,利亚德,6.170000076293945,100.0,2.0,,证券,创业板,0,3,LYD
14085,300297,*ST蓝盾,1.4600000381469727,100.0,2.0,,证券,创业板,0,3,*LD
14086,300298,三诺生物,76.22999954223633,100.0,2.0,,证券,创业板,0,3,SNSW
14087,300299,富春股份,5.78000020980835,100.0,2.0,,证券,创业板,0,3,FCGF
14088,300300,海峡创新,4.630000114440918,100.0,2.0,,证券,创业板,0,3,HXCX
14089,300301,*ST长方,1.899999976158142,100.0,2.0,,证券,创业板,0,3,*ZF
14090,300302,同有科技,88.03750038146973,100.0,2.0,,证券,创业板,0,3,TYKJ
14091,300303,聚飞光电,4.349999904632568,100.0,2.0,,证券,创业板,0,3,JFGD
14092,300304,云意电气,4.71999979019165,100.0,2.0,,证券,创业板,0,3,YYDQ
14093,300305,裕兴股份,1464.022500038147,100.0,2.0,,证券,创业板,0,3,YXGF
14094,300306,远方信息,776.039999961853,100.0,2.0,,证券,创业板,0,3,YFXX
14095,300307,慈星股份,5.489999771118164,100.0,2.0,,证券,创业板,0,3,CXGF
14096,300308,中际旭创,32.040000915527344,100.0,2.0,,证券,创业板,0,3,ZJXC
14097,300309,*ST吉艾,28672.502499997616,100.0,2.0,,证券,创业板,0,3,*JA
14098,300310,宜通世纪,7874.008125066757,100.0,2.0,,证券,创业板,0,3,YTSJ
14099,300311,任子行,7.230000019073486,100.0,2.0,,证券,创业板,0,3,RZX
14100,300313,ST天山,6.059999942779541,100.0,2.0,,证券,创业板,0,3,STS
14101,300314,戴维医疗,1672.0500001907349,100.0,2.0,,证券,创业板,0,3,DWYL
14102,300315,掌趣科技,6338.0131249427795,100.0,2.0,,证券,创业板,0,3,ZQKJ
14103,300316,晶盛机电,69.33999633789062,100.0,2.0,,证券,创业板,0,3,JSJD
14104,300317,珈伟新能,5.420000076293945,100.0,2.0,,证券,创业板,0,3,JWXN
14105,300318,博晖创新,6.010000228881836,100.0,2.0,,证券,创业板,0,3,BHCX
14106,300319,麦捷科技,488.0550003051758,100.0,2.0,,证券,创业板,0,3,MJKJ
14107,300320,海达股份,824.0024995803833,100.0,2.0,,证券,创业板,0,3,HDGF
14108,300321,同大股份,16.850000381469727,100.0,2.0,,证券,创业板,0,3,TDGF
14109,300322,硕贝德,72.03999996185303,100.0,2.0,,证券,创业板,0,3,SBD
14110,300323,华灿光电,7.170000076293945,100.0,2.0,,证券,创业板,0,3,HCGD
14111,300324,旋极信息,4674.009375095367,100.0,2.0,,证券,创业板,0,3,XJXX
14112,300326,凯利泰,7.400000095367432,100.0,2.0,,证券,创业板,0,3,KLT
14113,300327,中颖电子,188.1500015258789,100.0,2.0,,证券,创业板,0,3,ZYDZ
14114,300328,宜安科技,7.070000171661377,100.0,2.0,,证券,创业板,0,3,YAKJ
14115,300329,海伦钢琴,7.730000019073486,100.0,2.0,,证券,创业板,0,3,HLGQ
14116,300330,*ST计通,5.420000076293945,100.0,2.0,,证券,创业板,0,3,*JT
14117,300331,苏大维格,24.739999771118164,100.0,2.0,,证券,创业板,0,3,SDWG
14118,300332,天壕环境,1048.0474996566772,100.0,2.0,,证券,创业板,0,3,THHJ
14119,300333,兆日科技,6.739999771118164,100.0,2.0,,证券,创业板,0,3,ZRKJ
14120,300334,津膜科技,6.860000133514404,100.0,2.0,,证券,创业板,0,3,JMKJ
14121,300335,迪森股份,4.960000038146973,100.0,2.0,,证券,创业板,0,3,DSGF
14122,300336,*ST新文,1.899999976158142,100.0,2.0,,证券,创业板,0,3,*XW
14123,300337,银邦股份,360.01500034332275,100.0,2.0,,证券,创业板,0,3,YBGF
14124,300338,ST开元,4.78000020980835,100.0,2.0,,证券,创业板,0,3,SKY
14125,300339,润和软件,27.280000686645508,100.0,2.0,,证券,创业板,0,3,RHRJ
14126,300340,科恒股份,1080.0325002670288,100.0,2.0,,证券,创业板,0,3,KHGF
14127,300341,麦克奥迪,456.0,100.0,2.0,,证券,创业板,0,3,MKAD
14128,300342,天银机电,232.00500011444092,100.0,2.0,,证券,创业板,0,3,TYJD
14129,300343,联创股份,728.0375003814697,100.0,2.0,,证券,创业板,0,3,LCGF
14130,300344,立方数科,4.639999866485596,100.0,2.0,,证券,创业板,0,3,LFSK
14131,300345,华民股份,488.0550003051758,100.0,2.0,,证券,创业板,0,3,HMGF
14132,300346,南大光电,32.04999923706055,100.0,2.0,,证券,创业板,0,3,NDGD
14133,300347,泰格医药,113.5999984741211,100.0,2.0,,证券,创业板,0,3,TGYY
14134,300348,长亮科技,1192.034999847412,100.0,2.0,,证券,创业板,0,3,ZLKJ
14135,300349,金卡智能,936.0050001144409,100.0,2.0,,证券,创业板,0,3,JKZN
14136,300350,华鹏飞,5.139999866485596,100.0,2.0,,证券,创业板,0,3,HPF
14137,300351,永贵电器,17.760000228881836,100.0,2.0,,证券,创业板,0,3,YGDQ
14138,300352,北信源,5.059999942779541,100.0,2.0,,证券,创业板,0,3,BXY
14139,300353,东土科技,824.0024995803833,100.0,2.0,,证券,创业板,0,3,DTKJ
14140,300354,东华测试,272.1500015258789,100.0,2.0,,证券,创业板,0,3,DHCS
14141,300355,蒙草生态,5442.011874914169,100.0,2.0,,证券,创业板,0,3,MCST
14142,300356,*ST光一,4.75,100.0,2.0,,证券,创业板,0,3,*GY
14143,300357,我武生物,388.0999984741211,100.0,2.0,,证券,创业板,0,3,WWSW
14144,300358,楚天科技,16.459999084472656,100.0,2.0,,证券,创业板,0,3,CTKJ
14145,300359,全通教育,8.029999732971191,100.0,2.0,,证券,创业板,0,3,QTJY
14146,300360,炬华科技,17.450000762939453,100.0,2.0,,证券,创业板,0,3,JHKJ
14147,300363,博腾股份,292.060001373291,100.0,2.0,,证券,创业板,0,3,BTGF
14148,300364,中文在线,1064.034999847412,100.0,2.0,,证券,创业板,0,3,ZWZX
14149,300365,恒华科技,168.04500007629395,100.0,2.0,,证券,创业板,0,3,HHKJ
14150,300366,创意信息,1128.0550003051758,100.0,2.0,,证券,创业板,0,3,CYXX
14151,300368,汇金股份,6.650000095367432,100.0,2.0,,证券,创业板,0,3,HJGF
14152,300369,绿盟科技,1176.0474996566772,100.0,2.0,,证券,创业板,0,3,LMKJ
14153,300370,*ST安控,1794.0025000572205,100.0,2.0,,证券,创业板,0,3,*AK
14154,300371,汇中股份,1240.017499923706,100.0,2.0,,证券,创业板,0,3,HZGF
14155,300373,扬杰科技,424.189998626709,100.0,2.0,,证券,创业板,0,3,YJKJ
14156,300374,中铁装配,1496.0074996948242,100.0,2.0,,证券,创业板,0,3,ZTZP
14157,300375,鹏翎股份,7938.012500047684,100.0,2.0,,证券,创业板,0,3,PLGF
14158,300376,易事特,7.570000171661377,100.0,2.0,,证券,创业板,0,3,YST
14159,300377,赢时胜,424.0249996185303,100.0,2.0,,证券,创业板,0,3,YSS
14160,300378,鼎捷软件,18.18000030517578,100.0,2.0,,证券,创业板,0,3,DJRJ
14161,300379,东方通,24.860000610351562,100.0,2.0,,证券,创业板,0,3,DFT
14162,300380,安硕信息,18.31999969482422,100.0,2.0,,证券,创业板,0,3,ASXX
14163,300381,溢多利,56.0024995803833,100.0,2.0,,证券,创业板,0,3,YDL
14164,300382,斯莱克,19.420000076293945,100.0,2.0,,证券,创业板,0,3,SLK
14165,300383,光环新网,472.0574998855591,100.0,2.0,,证券,创业板,0,3,GHXW
14166,300384,三联虹普,16.559999465942383,100.0,2.0,,证券,创业板,0,3,SLHP
14167,300385,雪浪环境,6.489999771118164,100.0,2.0,,证券,创业板,0,3,XLHJ
14168,300386,飞天诚信,760.0024995803833,100.0,2.0,,证券,创业板,0,3,FTCX
14169,300387,富邦股份,7.5,100.0,2.0,,证券,创业板,0,3,FBGF
14170,300388,节能国祯,6.579999923706055,100.0,2.0,,证券,创业板,0,3,JNGZ
14171,300389,艾比森,888.0424995422363,100.0,2.0,,证券,创业板,0,3,ABS
14172,300390,天华超净,508.1800003051758,100.0,2.0,,证券,创业板,0,3,THCJ
14173,300391,康跃科技,472.0074996948242,100.0,2.0,,证券,创业板,0,3,KYKJ
14174,300392,*ST腾信,5506.006249904633,100.0,2.0,,证券,创业板,0,3,*TX
14175,300393,中来股份,18.18000030517578,100.0,2.0,,证券,创业板,0,3,ZLGF
14176,300394,天孚通信,36.130001068115234,100.0,2.0,,证券,创业板,0,3,TFTX
14177,300395,菲利华,360.2200012207031,100.0,2.0,,证券,创业板,0,3,FLH
14178,300396,迪瑞医疗,29.90999984741211,100.0,2.0,,证券,创业板,0,3,DRYL
14179,300397,天和防务,616.045000076294,100.0,2.0,,证券,创业板,0,3,THFW
14180,300398,飞凯材料,18.670000076293945,100.0,2.0,,证券,创业板,0,3,FKCL
14181,300399,天利科技,1064.0249996185303,100.0,2.0,,证券,创业板,0,3,TLKJ
14182,300400,劲拓股份,18.34000015258789,100.0,2.0,,证券,创业板,0,3,JTGF
14183,300401,花园生物,1800.0600004196167,100.0,2.0,,证券,创业板,0,3,HYSW
14184,300402,宝色股份,21.709999084472656,100.0,2.0,,证券,创业板,0,3,BSGF
14185,300403,汉宇集团,7.210000038146973,100.0,2.0,,证券,创业板,0,3,HYJT
14186,300404,博济医药,72.0,100.0,2.0,,证券,创业板,0,3,BJYY
14187,300405,科隆股份,5.849999904632568,100.0,2.0,,证券,创业板,0,3,KLGF
14188,300406,九强生物,16.700000762939453,100.0,2.0,,证券,创业板,0,3,JQSW
14189,300407,凯发电气,72.02999973297119,100.0,2.0,,证券,创业板,0,3,KFDQ
14190,300408,三环集团,40.099998474121094,100.0,2.0,,证券,创业板,0,3,SHJT
14191,300409,道氏技术,16.31999969482422,100.0,2.0,,证券,创业板,0,3,DSJS
14192,300410,正业科技,760.0325002670288,100.0,2.0,,证券,创业板,0,3,ZYKJ
14193,300411,金盾股份,7.050000190734863,100.0,2.0,,证券,创业板,0,3,JDGF
14194,300412,迦南科技,6.199999809265137,100.0,2.0,,证券,创业板,0,3,JNKJ
14195,300413,芒果超媒,76.0,100.0,2.0,,证券,创业板,0,3,MGCM
14196,300414,中光防雷,328.01000022888184,100.0,2.0,,证券,创业板,0,3,ZGFL
14197,300415,伊之密,23.0,100.0,2.0,,证券,创业板,0,3,YZM
14198,300416,苏试试验,31.31999969482422,100.0,2.0,,证券,创业板,0,3,SSSY
14199,300417,南华仪器,696.0424995422363,100.0,2.0,,证券,创业板,0,3,NHYQ
14200,300418,昆仑万维,19.610000610351562,100.0,2.0,,证券,创业板,0,3,KLWW
14201,300419,浩丰科技,6.420000076293945,100.0,2.0,,证券,创业板,0,3,HFKJ
14202,300420,五洋停车,4674.009375095367,100.0,2.0,,证券,创业板,0,3,WYTC
14203,300421,力星股份,1560.0375003814697,100.0,2.0,,证券,创业板,0,3,LXGF
14204,300422,博世科,6.099999904632568,100.0,2.0,,证券,创业板,0,3,BSK
14205,300423,昇辉科技,760.0524997711182,100.0,2.0,,证券,创业板,0,3,SHKJ
14206,300424,航新科技,1304.0375003814697,100.0,2.0,,证券,创业板,0,3,HXKJ
14207,300425,中建环能,4.739999771118164,100.0,2.0,,证券,创业板,0,3,ZJHN
14208,300426,唐德影视,7.130000114440918,100.0,2.0,,证券,创业板,0,3,TDYS
14209,300427,红相股份,19.610000610351562,100.0,2.0,,证券,创业板,0,3,HXGF
14210,300428,立中集团,31.100000381469727,100.0,2.0,,证券,创业板,0,3,LZJT
14211,300429,强力新材,24.037500381469727,100.0,2.0,,证券,创业板,0,3,QLXC
14212,300430,诚益通,1512.034999847412,100.0,2.0,,证券,创业板,0,3,CYT
14213,300432,富临精工,1912.0524997711182,100.0,2.0,,证券,创业板,0,3,FLJG
14214,300433,蓝思科技,1336.022500038147,100.0,2.0,,证券,创业板,0,3,LSKJ
14215,300434,金石亚药,1144.0124998092651,100.0,2.0,,证券,创业板,0,3,JSYY
14216,300435,中泰股份,1688.057499885559,100.0,2.0,,证券,创业板,0,3,ZTGF
14217,300436,广生堂,128.20000076293945,100.0,2.0,,证券,创业板,0,3,GST
14218,300437,清水源,18.510000228881836,100.0,2.0,,证券,创业板,0,3,QSY
14219,300438,鹏辉能源,74.2300033569336,100.0,2.0,,证券,创业板,0,3,PHNY
14220,300439,美康生物,1144.0524997711182,100.0,2.0,,证券,创业板,0,3,MKSW
14221,300440,运达科技,7.710000038146973,100.0,2.0,,证券,创业板,0,3,YDKJ
14222,300441,鲍斯股份,6.139999866485596,100.0,2.0,,证券,创业板,0,3,BSGF
14223,300442,润泽科技,348.2200012207031,100.0,2.0,,证券,创业板,0,3,RZKJ
14224,300443,金雷股份,248.0099983215332,100.0,2.0,,证券,创业板,0,3,JLGF
14225,300444,双杰电气,5.03000020980835,100.0,2.0,,证券,创业板,0,3,SJDQ
14226,300445,康斯特,1400.0424995422363,100.0,2.0,,证券,创业板,0,3,KST
14227,300446,乐凯新材,824.0124998092651,100.0,2.0,,证券,创业板,0,3,LKXC
14228,300447,全信股份,17.020000457763672,100.0,2.0,,证券,创业板,0,3,QXGF
14229,300448,浩云科技,5.489999771118164,100.0,2.0,,证券,创业板,0,3,HYKJ
14230,300449,汉邦高科,5.679999828338623,100.0,2.0,,证券,创业板,0,3,HBGK
14231,300450,先导智能,260.060001373291,100.0,2.0,,证券,创业板,0,3,XDZN
14232,300451,创业慧康,344.04749965667725,100.0,2.0,,证券,创业板,0,3,CYHK
14233,300452,山河药辅,18.56999969482422,100.0,2.0,,证券,创业板,0,3,SHYF
14234,300453,三鑫医疗,296.04500007629395,100.0,2.0,,证券,创业板,0,3,SXYL
