code,tradeStatus,code_name,code2,market2,market,type,kind,type2
000545,1,金浦钛业,sz.000545,sz,0,证券,A股股票,1
000546,1,金圆股份,sz.000546,sz,0,证券,A股股票,1
000547,1,航天发展,sz.000547,sz,0,证券,A股股票,1
000548,1,湖南投资,sz.000548,sz,0,证券,A股股票,1
000550,1,江铃汽车,sz.000550,sz,0,证券,A股股票,1
000551,1,创元科技,sz.000551,sz,0,证券,A股股票,1
000552,1,靖远煤电,sz.000552,sz,0,证券,A股股票,1
000553,1,安道麦A,sz.000553,sz,0,证券,A股股票,1
000554,1,泰山石油,sz.000554,sz,0,证券,A股股票,1
000555,1,神州信息,sz.000555,sz,0,证券,A股股票,1
000557,1,西部创业,sz.000557,sz,0,证券,A股股票,1
000558,1,莱茵体育,sz.000558,sz,0,证券,A股股票,1
000559,1,万向钱潮,sz.000559,sz,0,证券,A股股票,1
000560,1,我爱我家,sz.000560,sz,0,证券,A股股票,1
000561,1,烽火电子,sz.000561,sz,0,证券,A股股票,1
000563,1,陕国投A,sz.000563,sz,0,证券,A股股票,1
000564,1,ST大集,sz.000564,sz,0,证券,A股股票,1
000565,1,渝三峡A,sz.000565,sz,0,证券,A股股票,1
000566,1,海南海药,sz.000566,sz,0,证券,A股股票,1
000567,1,海德股份,sz.000567,sz,0,证券,A股股票,1
000568,1,泸州老窖,sz.000568,sz,0,证券,A股股票,1
000570,1,苏常柴A,sz.000570,sz,0,证券,A股股票,1
000571,1,ST大洲,sz.000571,sz,0,证券,A股股票,1
000572,1,海马汽车,sz.000572,sz,0,证券,A股股票,1
000573,1,粤宏远A,sz.000573,sz,0,证券,A股股票,1
000576,1,甘化科工,sz.000576,sz,0,证券,A股股票,1
000581,1,威孚高科,sz.000581,sz,0,证券,A股股票,1
000582,1,北部湾港,sz.000582,sz,0,证券,A股股票,1
000584,1,哈工智能,sz.000584,sz,0,证券,A股股票,1
000586,1,汇源通信,sz.000586,sz,0,证券,A股股票,1
000587,0,*ST金洲,sz.000587,sz,0,证券,A股股票,1
000589,1,贵州轮胎,sz.000589,sz,0,证券,A股股票,1
000590,1,启迪药业,sz.000590,sz,0,证券,A股股票,1
000591,1,太阳能,sz.000591,sz,0,证券,A股股票,1
000592,1,平潭发展,sz.000592,sz,0,证券,A股股票,1
000593,1,德龙汇能,sz.000593,sz,0,证券,A股股票,1
000595,1,宝塔实业,sz.000595,sz,0,证券,A股股票,1
000596,1,古井贡酒,sz.000596,sz,0,证券,A股股票,1
000597,1,东北制药,sz.000597,sz,0,证券,A股股票,1
000598,1,兴蓉环境,sz.000598,sz,0,证券,A股股票,1
000599,1,青岛双星,sz.000599,sz,0,证券,A股股票,1
000600,1,建投能源,sz.000600,sz,0,证券,A股股票,1
000601,1,韶能股份,sz.000601,sz,0,证券,A股股票,1
000603,1,盛达资源,sz.000603,sz,0,证券,A股股票,1
000605,1,渤海股份,sz.000605,sz,0,证券,A股股票,1
000606,1,*ST顺利,sz.000606,sz,0,证券,A股股票,1
000607,1,华媒控股,sz.000607,sz,0,证券,A股股票,1
000608,1,阳光股份,sz.000608,sz,0,证券,A股股票,1
000609,1,中迪投资,sz.000609,sz,0,证券,A股股票,1
000610,1,西安旅游,sz.000610,sz,0,证券,A股股票,1
000612,1,焦作万方,sz.000612,sz,0,证券,A股股票,1
000615,1,奥园美谷,sz.000615,sz,0,证券,A股股票,1
000616,1,ST海投,sz.000616,sz,0,证券,A股股票,1
000617,1,中油资本,sz.000617,sz,0,证券,A股股票,1
000619,1,海螺新材,sz.000619,sz,0,证券,A股股票,1
000620,1,新华联,sz.000620,sz,0,证券,A股股票,1
000622,1,恒立实业,sz.000622,sz,0,证券,A股股票,1
000623,1,吉林敖东,sz.000623,sz,0,证券,A股股票,1
000625,1,长安汽车,sz.000625,sz,0,证券,A股股票,1
000626,1,远大控股,sz.000626,sz,0,证券,A股股票,1
000627,1,天茂集团,sz.000627,sz,0,证券,A股股票,1
000628,1,高新发展,sz.000628,sz,0,证券,A股股票,1
000629,1,攀钢钒钛,sz.000629,sz,0,证券,A股股票,1
000630,1,铜陵有色,sz.000630,sz,0,证券,A股股票,1
000631,1,顺发恒业,sz.000631,sz,0,证券,A股股票,1
000632,1,三木集团,sz.000632,sz,0,证券,A股股票,1
000633,1,合金投资,sz.000633,sz,0,证券,A股股票,1
000635,1,英力特,sz.000635,sz,0,证券,A股股票,1
000636,1,风华高科,sz.000636,sz,0,证券,A股股票,1
000637,1,茂化实华,sz.000637,sz,0,证券,A股股票,1
000638,1,*ST万方,sz.000638,sz,0,证券,A股股票,1
000639,1,西王食品,sz.000639,sz,0,证券,A股股票,1
000650,1,仁和药业,sz.000650,sz,0,证券,A股股票,1
000651,1,格力电器,sz.000651,sz,0,证券,A股股票,1
000652,1,泰达股份,sz.000652,sz,0,证券,A股股票,1
000655,1,金岭矿业,sz.000655,sz,0,证券,A股股票,1
000656,1,金科股份,sz.000656,sz,0,证券,A股股票,1
000657,1,中钨高新,sz.000657,sz,0,证券,A股股票,1
000659,1,珠海中富,sz.000659,sz,0,证券,A股股票,1
000661,1,长春高新,sz.000661,sz,0,证券,A股股票,1
000663,1,永安林业,sz.000663,sz,0,证券,A股股票,1
000665,1,湖北广电,sz.000665,sz,0,证券,A股股票,1
000666,1,经纬纺机,sz.000666,sz,0,证券,A股股票,1
000667,1,美好置业,sz.000667,sz,0,证券,A股股票,1
000668,1,荣丰控股,sz.000668,sz,0,证券,A股股票,1
000669,1,ST金鸿,sz.000669,sz,0,证券,A股股票,1
000670,1,盈方微,sz.000670,sz,0,证券,A股股票,1
000671,1,阳光城,sz.000671,sz,0,证券,A股股票,1
000672,1,上峰水泥,sz.000672,sz,0,证券,A股股票,1
000676,1,智度股份,sz.000676,sz,0,证券,A股股票,1
000677,1,恒天海龙,sz.000677,sz,0,证券,A股股票,1
000678,1,襄阳轴承,sz.000678,sz,0,证券,A股股票,1
000679,1,大连友谊,sz.000679,sz,0,证券,A股股票,1
000680,1,山推股份,sz.000680,sz,0,证券,A股股票,1
000681,1,视觉中国,sz.000681,sz,0,证券,A股股票,1
000682,1,东方电子,sz.000682,sz,0,证券,A股股票,1
000683,1,远兴能源,sz.000683,sz,0,证券,A股股票,1
000685,1,中山公用,sz.000685,sz,0,证券,A股股票,1
000686,1,东北证券,sz.000686,sz,0,证券,A股股票,1
000688,1,国城矿业,sz.000688,sz,0,证券,A股股票,1
000690,1,宝新能源,sz.000690,sz,0,证券,A股股票,1
000691,1,亚太实业,sz.000691,sz,0,证券,A股股票,1
000692,1,惠天热电,sz.000692,sz,0,证券,A股股票,1
000695,1,滨海能源,sz.000695,sz,0,证券,A股股票,1
000697,1,炼石航空,sz.000697,sz,0,证券,A股股票,1
000698,1,沈阳化工,sz.000698,sz,0,证券,A股股票,1
000700,1,模塑科技,sz.000700,sz,0,证券,A股股票,1
000701,1,厦门信达,sz.000701,sz,0,证券,A股股票,1
000702,1,正虹科技,sz.000702,sz,0,证券,A股股票,1
000703,1,恒逸石化,sz.000703,sz,0,证券,A股股票,1
000705,1,浙江震元,sz.000705,sz,0,证券,A股股票,1
000707,1,双环科技,sz.000707,sz,0,证券,A股股票,1
000708,1,中信特钢,sz.000708,sz,0,证券,A股股票,1
000709,1,河钢股份,sz.000709,sz,0,证券,A股股票,1
000710,1,贝瑞基因,sz.000710,sz,0,证券,A股股票,1
000711,1,京蓝科技,sz.000711,sz,0,证券,A股股票,1
000712,1,锦龙股份,sz.000712,sz,0,证券,A股股票,1
000713,1,丰乐种业,sz.000713,sz,0,证券,A股股票,1
000715,1,中兴商业,sz.000715,sz,0,证券,A股股票,1
000716,1,黑芝麻,sz.000716,sz,0,证券,A股股票,1
000717,1,韶钢松山,sz.000717,sz,0,证券,A股股票,1
000718,1,苏宁环球,sz.000718,sz,0,证券,A股股票,1
000719,1,中原传媒,sz.000719,sz,0,证券,A股股票,1
000720,1,新能泰山,sz.000720,sz,0,证券,A股股票,1
000721,1,西安饮食,sz.000721,sz,0,证券,A股股票,1
000722,1,湖南发展,sz.000722,sz,0,证券,A股股票,1
000723,1,美锦能源,sz.000723,sz,0,证券,A股股票,1
000725,1,京东方A,sz.000725,sz,0,证券,A股股票,1
000726,1,鲁泰A,sz.000726,sz,0,证券,A股股票,1
000727,1,冠捷科技,sz.000727,sz,0,证券,A股股票,1
000728,1,国元证券,sz.000728,sz,0,证券,A股股票,1
000729,1,燕京啤酒,sz.000729,sz,0,证券,A股股票,1
000731,1,四川美丰,sz.000731,sz,0,证券,A股股票,1
000732,1,ST泰禾,sz.000732,sz,0,证券,A股股票,1
000733,1,振华科技,sz.000733,sz,0,证券,A股股票,1
000735,1,罗牛山,sz.000735,sz,0,证券,A股股票,1
000736,1,中交地产,sz.000736,sz,0,证券,A股股票,1
000737,1,北方铜业,sz.000737,sz,0,证券,A股股票,1
000738,1,航发控制,sz.000738,sz,0,证券,A股股票,1
000739,1,普洛药业,sz.000739,sz,0,证券,A股股票,1
000750,1,国海证券,sz.000750,sz,0,证券,A股股票,1
000751,1,锌业股份,sz.000751,sz,0,证券,A股股票,1
000752,1,*ST西发,sz.000752,sz,0,证券,A股股票,1
000753,1,漳州发展,sz.000753,sz,0,证券,A股股票,1
000755,1,山西路桥,sz.000755,sz,0,证券,A股股票,1
000756,1,新华制药,sz.000756,sz,0,证券,A股股票,1
000757,1,浩物股份,sz.000757,sz,0,证券,A股股票,1
000758,1,中色股份,sz.000758,sz,0,证券,A股股票,1
000759,1,中百集团,sz.000759,sz,0,证券,A股股票,1
000761,1,本钢板材,sz.000761,sz,0,证券,A股股票,1
000762,1,西藏矿业,sz.000762,sz,0,证券,A股股票,1
000766,1,通化金马,sz.000766,sz,0,证券,A股股票,1
000767,1,晋控电力,sz.000767,sz,0,证券,A股股票,1
000768,1,中航西飞,sz.000768,sz,0,证券,A股股票,1
000776,1,广发证券,sz.000776,sz,0,证券,A股股票,1
000777,1,中核科技,sz.000777,sz,0,证券,A股股票,1
000778,1,新兴铸管,sz.000778,sz,0,证券,A股股票,1
000779,1,甘咨询,sz.000779,sz,0,证券,A股股票,1
000782,1,美达股份,sz.000782,sz,0,证券,A股股票,1
000783,1,长江证券,sz.000783,sz,0,证券,A股股票,1
000785,1,居然之家,sz.000785,sz,0,证券,A股股票,1
000786,1,北新建材,sz.000786,sz,0,证券,A股股票,1
000788,1,北大医药,sz.000788,sz,0,证券,A股股票,1
000789,1,万年青,sz.000789,sz,0,证券,A股股票,1
000790,1,华神科技,sz.000790,sz,0,证券,A股股票,1
000791,1,甘肃电投,sz.000791,sz,0,证券,A股股票,1
000792,1,盐湖股份,sz.000792,sz,0,证券,A股股票,1
000793,1,华闻集团,sz.000793,sz,0,证券,A股股票,1
000795,1,英洛华,sz.000795,sz,0,证券,A股股票,1
000796,1,ST凯撒,sz.000796,sz,0,证券,A股股票,1
000797,1,中国武夷,sz.000797,sz,0,证券,A股股票,1
000798,1,中水渔业,sz.000798,sz,0,证券,A股股票,1
000799,1,酒鬼酒,sz.000799,sz,0,证券,A股股票,1
000800,1,一汽解放,sz.000800,sz,0,证券,A股股票,1
000801,1,四川九洲,sz.000801,sz,0,证券,A股股票,1
000802,1,北京文化,sz.000802,sz,0,证券,A股股票,1
000803,1,北清环能,sz.000803,sz,0,证券,A股股票,1
000806,1,*ST银河,sz.000806,sz,0,证券,A股股票,1
000807,1,云铝股份,sz.000807,sz,0,证券,A股股票,1
000809,1,ST新城,sz.000809,sz,0,证券,A股股票,1
000810,1,创维数字,sz.000810,sz,0,证券,A股股票,1
000811,1,冰轮环境,sz.000811,sz,0,证券,A股股票,1
000812,1,陕西金叶,sz.000812,sz,0,证券,A股股票,1
000813,1,德展健康,sz.000813,sz,0,证券,A股股票,1
000815,1,美利云,sz.000815,sz,0,证券,A股股票,1
000816,1,智慧农业,sz.000816,sz,0,证券,A股股票,1
000818,1,航锦科技,sz.000818,sz,0,证券,A股股票,1
000819,1,岳阳兴长,sz.000819,sz,0,证券,A股股票,1
000820,1,神雾节能,sz.000820,sz,0,证券,A股股票,1
000821,1,京山轻机,sz.000821,sz,0,证券,A股股票,1
000822,1,山东海化,sz.000822,sz,0,证券,A股股票,1
000823,1,超声电子,sz.000823,sz,0,证券,A股股票,1
000825,1,太钢不锈,sz.000825,sz,0,证券,A股股票,1
000826,1,启迪环境,sz.000826,sz,0,证券,A股股票,1
000828,1,东莞控股,sz.000828,sz,0,证券,A股股票,1
000829,1,天音控股,sz.000829,sz,0,证券,A股股票,1
000830,1,鲁西化工,sz.000830,sz,0,证券,A股股票,1
000831,1,五矿稀土,sz.000831,sz,0,证券,A股股票,1
000833,1,粤桂股份,sz.000833,sz,0,证券,A股股票,1
000836,1,富通信息,sz.000836,sz,0,证券,A股股票,1
000837,1,秦川机床,sz.000837,sz,0,证券,A股股票,1
000838,1,财信发展,sz.000838,sz,0,证券,A股股票,1
000839,1,ST国安,sz.000839,sz,0,证券,A股股票,1
000848,1,承德露露,sz.000848,sz,0,证券,A股股票,1
000850,1,华茂股份,sz.000850,sz,0,证券,A股股票,1
000851,1,高鸿股份,sz.000851,sz,0,证券,A股股票,1
000852,1,石化机械,sz.000852,sz,0,证券,A股股票,1
000856,1,冀东装备,sz.000856,sz,0,证券,A股股票,1
000858,1,五粮液,sz.000858,sz,0,证券,A股股票,1
000859,1,国风新材,sz.000859,sz,0,证券,A股股票,1
000860,1,顺鑫农业,sz.000860,sz,0,证券,A股股票,1
000861,1,海印股份,sz.000861,sz,0,证券,A股股票,1
000862,1,银星能源,sz.000862,sz,0,证券,A股股票,1
000863,1,三湘印象,sz.000863,sz,0,证券,A股股票,1
000868,1,安凯客车,sz.000868,sz,0,证券,A股股票,1
000869,1,张裕A,sz.000869,sz,0,证券,A股股票,1
000875,1,吉电股份,sz.000875,sz,0,证券,A股股票,1
000876,1,新希望,sz.000876,sz,0,证券,A股股票,1
000877,1,天山股份,sz.000877,sz,0,证券,A股股票,1
000878,1,云南铜业,sz.000878,sz,0,证券,A股股票,1
000880,1,潍柴重机,sz.000880,sz,0,证券,A股股票,1
000881,1,中广核技,sz.000881,sz,0,证券,A股股票,1
000882,1,华联股份,sz.000882,sz,0,证券,A股股票,1
000883,1,湖北能源,sz.000883,sz,0,证券,A股股票,1
000885,1,城发环境,sz.000885,sz,0,证券,A股股票,1
000886,1,海南高速,sz.000886,sz,0,证券,A股股票,1
000887,1,中鼎股份,sz.000887,sz,0,证券,A股股票,1
000888,1,峨眉山A,sz.000888,sz,0,证券,A股股票,1
000889,1,ST中嘉,sz.000889,sz,0,证券,A股股票,1
000890,1,法尔胜,sz.000890,sz,0,证券,A股股票,1
000892,1,欢瑞世纪,sz.000892,sz,0,证券,A股股票,1
000893,1,亚钾国际,sz.000893,sz,0,证券,A股股票,1
000895,1,双汇发展,sz.000895,sz,0,证券,A股股票,1
000897,1,津滨发展,sz.000897,sz,0,证券,A股股票,1
000898,1,鞍钢股份,sz.000898,sz,0,证券,A股股票,1
000899,1,赣能股份,sz.000899,sz,0,证券,A股股票,1
000900,1,现代投资,sz.000900,sz,0,证券,A股股票,1
000901,1,航天科技,sz.000901,sz,0,证券,A股股票,1
000902,1,新洋丰,sz.000902,sz,0,证券,A股股票,1
000903,1,云内动力,sz.000903,sz,0,证券,A股股票,1
000905,1,厦门港务,sz.000905,sz,0,证券,A股股票,1
000906,1,浙商中拓,sz.000906,sz,0,证券,A股股票,1
000908,1,景峰医药,sz.000908,sz,0,证券,A股股票,1
000909,1,数源科技,sz.000909,sz,0,证券,A股股票,1
000910,1,大亚圣象,sz.000910,sz,0,证券,A股股票,1
000911,1,南宁糖业,sz.000911,sz,0,证券,A股股票,1
000912,1,泸天化,sz.000912,sz,0,证券,A股股票,1
000913,1,钱江摩托,sz.000913,sz,0,证券,A股股票,1
000915,1,华特达因,sz.000915,sz,0,证券,A股股票,1
000917,1,电广传媒,sz.000917,sz,0,证券,A股股票,1
000918,1,嘉凯城,sz.000918,sz,0,证券,A股股票,1
000919,1,金陵药业,sz.000919,sz,0,证券,A股股票,1
000920,1,沃顿科技,sz.000920,sz,0,证券,A股股票,1
000921,1,海信家电,sz.000921,sz,0,证券,A股股票,1
000922,1,佳电股份,sz.000922,sz,0,证券,A股股票,1
000923,1,河钢资源,sz.000923,sz,0,证券,A股股票,1
000925,1,众合科技,sz.000925,sz,0,证券,A股股票,1
000926,1,福星股份,sz.000926,sz,0,证券,A股股票,1
000927,1,中国铁物,sz.000927,sz,0,证券,A股股票,1
000928,1,中钢国际,sz.000928,sz,0,证券,A股股票,1
000929,1,兰州黄河,sz.000929,sz,0,证券,A股股票,1
000930,1,中粮科技,sz.000930,sz,0,证券,A股股票,1
000931,1,中关村,sz.000931,sz,0,证券,A股股票,1
000932,1,华菱钢铁,sz.000932,sz,0,证券,A股股票,1
000933,1,神火股份,sz.000933,sz,0,证券,A股股票,1
000935,1,四川双马,sz.000935,sz,0,证券,A股股票,1
000936,1,华西股份,sz.000936,sz,0,证券,A股股票,1
000937,1,冀中能源,sz.000937,sz,0,证券,A股股票,1
000938,1,紫光股份,sz.000938,sz,0,证券,A股股票,1
000948,1,南天信息,sz.000948,sz,0,证券,A股股票,1
000949,1,新乡化纤,sz.000949,sz,0,证券,A股股票,1
000950,1,重药控股,sz.000950,sz,0,证券,A股股票,1
000951,1,中国重汽,sz.000951,sz,0,证券,A股股票,1
000952,1,广济药业,sz.000952,sz,0,证券,A股股票,1
000953,1,河化股份,sz.000953,sz,0,证券,A股股票,1
000955,1,欣龙控股,sz.000955,sz,0,证券,A股股票,1
000957,1,中通客车,sz.000957,sz,0,证券,A股股票,1
000958,1,电投产融,sz.000958,sz,0,证券,A股股票,1
000959,1,首钢股份,sz.000959,sz,0,证券,A股股票,1
000960,1,锡业股份,sz.000960,sz,0,证券,A股股票,1
000961,1,中南建设,sz.000961,sz,0,证券,A股股票,1
000962,1,东方钽业,sz.000962,sz,0,证券,A股股票,1
000963,1,华东医药,sz.000963,sz,0,证券,A股股票,1
000965,1,天保基建,sz.000965,sz,0,证券,A股股票,1
000966,1,长源电力,sz.000966,sz,0,证券,A股股票,1
000967,1,盈峰环境,sz.000967,sz,0,证券,A股股票,1
000968,1,蓝焰控股,sz.000968,sz,0,证券,A股股票,1
000969,1,安泰科技,sz.000969,sz,0,证券,A股股票,1
000970,1,中科三环,sz.000970,sz,0,证券,A股股票,1
000971,1,ST高升,sz.000971,sz,0,证券,A股股票,1
000972,1,ST中基,sz.000972,sz,0,证券,A股股票,1
000973,1,佛塑科技,sz.000973,sz,0,证券,A股股票,1
000975,1,银泰黄金,sz.000975,sz,0,证券,A股股票,1
000976,1,华铁股份,sz.000976,sz,0,证券,A股股票,1
000977,1,浪潮信息,sz.000977,sz,0,证券,A股股票,1
000978,1,桂林旅游,sz.000978,sz,0,证券,A股股票,1
000980,1,ST众泰,sz.000980,sz,0,证券,A股股票,1
000981,1,*ST银亿,sz.000981,sz,0,证券,A股股票,1
000982,1,中银绒业,sz.000982,sz,0,证券,A股股票,1
000983,1,山西焦煤,sz.000983,sz,0,证券,A股股票,1
000985,1,大庆华科,sz.000985,sz,0,证券,A股股票,1
000987,1,越秀金控,sz.000987,sz,0,证券,A股股票,1
000988,1,华工科技,sz.000988,sz,0,证券,A股股票,1
000989,1,九芝堂,sz.000989,sz,0,证券,A股股票,1
000990,1,诚志股份,sz.000990,sz,0,证券,A股股票,1
000993,1,闽东电力,sz.000993,sz,0,证券,A股股票,1
000995,1,*ST皇台,sz.000995,sz,0,证券,A股股票,1
000996,1,中国中期,sz.000996,sz,0,证券,A股股票,1
000997,1,新大陆,sz.000997,sz,0,证券,A股股票,1
000998,1,隆平高科,sz.000998,sz,0,证券,A股股票,1
000999,1,华润三九,sz.000999,sz,0,证券,A股股票,1
001201,1,东瑞股份,sz.001201,sz,0,证券,A股股票,1
001202,1,炬申股份,sz.001202,sz,0,证券,A股股票,1
001203,1,大中矿业,sz.001203,sz,0,证券,A股股票,1
001205,1,盛航股份,sz.001205,sz,0,证券,A股股票,1
001206,1,依依股份,sz.001206,sz,0,证券,A股股票,1
001207,1,联科科技,sz.001207,sz,0,证券,A股股票,1
001208,1,华菱线缆,sz.001208,sz,0,证券,A股股票,1
001209,1,洪兴股份,sz.001209,sz,0,证券,A股股票,1
001210,1,金房节能,sz.001210,sz,0,证券,A股股票,1
001211,1,双枪科技,sz.001211,sz,0,证券,A股股票,1
001212,1,中旗新材,sz.001212,sz,0,证券,A股股票,1
001213,1,中铁特货,sz.001213,sz,0,证券,A股股票,1
001215,1,千味央厨,sz.001215,sz,0,证券,A股股票,1
001216,1,华瓷股份,sz.001216,sz,0,证券,A股股票,1
001217,1,华尔泰,sz.001217,sz,0,证券,A股股票,1
001218,1,丽臣实业,sz.001218,sz,0,证券,A股股票,1
001219,1,青岛食品,sz.001219,sz,0,证券,A股股票,1
001222,1,源飞宠物,sz.001222,sz,0,证券,A股股票,1
001223,1,,sz.001223,sz,0,证券,A股股票,1
001226,1,拓山重工,sz.001226,sz,0,证券,A股股票,1
001227,1,兰州银行,sz.001227,sz,0,证券,A股股票,1
001228,1,永泰运,sz.001228,sz,0,证券,A股股票,1
001229,1,魅视科技,sz.001229,sz,0,证券,A股股票,1
001230,1,劲旅环境,sz.001230,sz,0,证券,A股股票,1
001231,1,农心科技,sz.001231,sz,0,证券,A股股票,1
001234,1,泰慕士,sz.001234,sz,0,证券,A股股票,1
001236,1,弘业期货,sz.001236,sz,0,证券,A股股票,1
001238,1,,sz.001238,sz,0,证券,A股股票,1
001255,1,,sz.001255,sz,0,证券,A股股票,1
001256,1,,sz.001256,sz,0,证券,A股股票,1
001258,1,立新能源,sz.001258,sz,0,证券,A股股票,1
001259,1,,sz.001259,sz,0,证券,A股股票,1
001266,1,宏英智能,sz.001266,sz,0,证券,A股股票,1
001267,1,汇绿生态,sz.001267,sz,0,证券,A股股票,1
001268,1,联合精密,sz.001268,sz,0,证券,A股股票,1
001269,1,,sz.001269,sz,0,证券,A股股票,1
001270,1,铖昌科技,sz.001270,sz,0,证券,A股股票,1
001283,1,,sz.001283,sz,0,证券,A股股票,1
001288,1,运机集团,sz.001288,sz,0,证券,A股股票,1
001289,1,龙源电力,sz.001289,sz,0,证券,A股股票,1
001296,1,长江材料,sz.001296,sz,0,证券,A股股票,1
001298,1,,sz.001298,sz,0,证券,A股股票,1
001299,1,,sz.001299,sz,0,证券,A股股票,1
001300,1,,sz.001300,sz,0,证券,A股股票,1
001301,1,,sz.001301,sz,0,证券,A股股票,1
001308,1,康冠科技,sz.001308,sz,0,证券,A股股票,1
001309,1,德明利,sz.001309,sz,0,证券,A股股票,1
001313,1,粤海饲料,sz.001313,sz,0,证券,A股股票,1
001316,1,润贝航科,sz.001316,sz,0,证券,A股股票,1
001317,1,三羊马,sz.001317,sz,0,证券,A股股票,1
001318,1,阳光乳业,sz.001318,sz,0,证券,A股股票,1
001319,1,铭科精技,sz.001319,sz,0,证券,A股股票,1
001322,1,,sz.001322,sz,0,证券,A股股票,1
001323,1,慕思股份,sz.001323,sz,0,证券,A股股票,1
001330,1,博纳影业,sz.001330,sz,0,证券,A股股票,1
001331,1,,sz.001331,sz,0,证券,A股股票,1
001332,1,,sz.001332,sz,0,证券,A股股票,1
001333,1,,sz.001333,sz,0,证券,A股股票,1
001336,1,楚环科技,sz.001336,sz,0,证券,A股股票,1
001338,1,,sz.001338,sz,0,证券,A股股票,1
001339,1,智微智能,sz.001339,sz,0,证券,A股股票,1
001696,1,宗申动力,sz.001696,sz,0,证券,A股股票,1
001872,1,招商港口,sz.001872,sz,0,证券,A股股票,1
001896,1,豫能控股,sz.001896,sz,0,证券,A股股票,1
001914,1,招商积余,sz.001914,sz,0,证券,A股股票,1
001965,1,招商公路,sz.001965,sz,0,证券,A股股票,1
001979,1,招商蛇口,sz.001979,sz,0,证券,A股股票,1
002001,1,新和成,sz.002001,sz,0,证券,中小板,2
002002,1,鸿达兴业,sz.002002,sz,0,证券,中小板,2
002003,1,伟星股份,sz.002003,sz,0,证券,中小板,2
002004,1,华邦健康,sz.002004,sz,0,证券,中小板,2
002005,1,ST德豪,sz.002005,sz,0,证券,中小板,2
002006,1,精功科技,sz.002006,sz,0,证券,中小板,2
002007,1,华兰生物,sz.002007,sz,0,证券,中小板,2
002008,1,大族激光,sz.002008,sz,0,证券,中小板,2
002009,1,天奇股份,sz.002009,sz,0,证券,中小板,2
002010,1,传化智联,sz.002010,sz,0,证券,中小板,2
002011,1,盾安环境,sz.002011,sz,0,证券,中小板,2
002012,1,凯恩股份,sz.002012,sz,0,证券,中小板,2
002013,0,中航机电,sz.002013,sz,0,证券,中小板,2
002014,1,永新股份,sz.002014,sz,0,证券,中小板,2
002015,1,协鑫能科,sz.002015,sz,0,证券,中小板,2
002016,1,世荣兆业,sz.002016,sz,0,证券,中小板,2
002017,1,东信和平,sz.002017,sz,0,证券,中小板,2
002019,1,亿帆医药,sz.002019,sz,0,证券,中小板,2
002020,1,京新药业,sz.002020,sz,0,证券,中小板,2
002021,1,ST中捷,sz.002021,sz,0,证券,中小板,2
002022,1,*ST科华,sz.002022,sz,0,证券,中小板,2
002023,1,海特高新,sz.002023,sz,0,证券,中小板,2
002024,1,ST易购,sz.002024,sz,0,证券,中小板,2
002025,1,航天电器,sz.002025,sz,0,证券,中小板,2
002026,1,山东威达,sz.002026,sz,0,证券,中小板,2
002027,1,分众传媒,sz.002027,sz,0,证券,中小板,2
002028,1,思源电气,sz.002028,sz,0,证券,中小板,2
002029,1,七匹狼,sz.002029,sz,0,证券,中小板,2
002030,1,达安基因,sz.002030,sz,0,证券,中小板,2
002031,1,巨轮智能,sz.002031,sz,0,证券,中小板,2
002032,1,苏泊尔,sz.002032,sz,0,证券,中小板,2
002033,1,丽江股份,sz.002033,sz,0,证券,中小板,2
002034,1,旺能环境,sz.002034,sz,0,证券,中小板,2
002035,1,华帝股份,sz.002035,sz,0,证券,中小板,2
002036,1,联创电子,sz.002036,sz,0,证券,中小板,2
002037,1,保利联合,sz.002037,sz,0,证券,中小板,2
002038,1,双鹭药业,sz.002038,sz,0,证券,中小板,2
002039,1,黔源电力,sz.002039,sz,0,证券,中小板,2
002040,1,南京港,sz.002040,sz,0,证券,中小板,2
002041,1,登海种业,sz.002041,sz,0,证券,中小板,2
002042,1,华孚时尚,sz.002042,sz,0,证券,中小板,2
002043,1,兔宝宝,sz.002043,sz,0,证券,中小板,2
002044,1,美年健康,sz.002044,sz,0,证券,中小板,2
002045,1,国光电器,sz.002045,sz,0,证券,中小板,2
002046,1,国机精工,sz.002046,sz,0,证券,中小板,2
002047,1,宝鹰股份,sz.002047,sz,0,证券,中小板,2
002048,1,宁波华翔,sz.002048,sz,0,证券,中小板,2
002049,1,紫光国微,sz.002049,sz,0,证券,中小板,2
002050,1,三花智控,sz.002050,sz,0,证券,中小板,2
002051,1,中工国际,sz.002051,sz,0,证券,中小板,2
002052,1,*ST同洲,sz.002052,sz,0,证券,中小板,2
002053,1,云南能投,sz.002053,sz,0,证券,中小板,2
002054,1,德美化工,sz.002054,sz,0,证券,中小板,2
002055,1,得润电子,sz.002055,sz,0,证券,中小板,2
002056,1,横店东磁,sz.002056,sz,0,证券,中小板,2
002057,1,中钢天源,sz.002057,sz,0,证券,中小板,2
002058,1,威尔泰,sz.002058,sz,0,证券,中小板,2
002059,1,云南旅游,sz.002059,sz,0,证券,中小板,2
002060,1,粤水电,sz.002060,sz,0,证券,中小板,2
002061,1,浙江交科,sz.002061,sz,0,证券,中小板,2
002062,1,宏润建设,sz.002062,sz,0,证券,中小板,2
002063,1,远光软件,sz.002063,sz,0,证券,中小板,2
002064,1,华峰化学,sz.002064,sz,0,证券,中小板,2
002065,1,东华软件,sz.002065,sz,0,证券,中小板,2
